id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
1595927923059757056,Why is this website still online? 🤔 #FTX #FTXbankruptcy #AMC #cryptoscam https://t.co/g9QLQa4Ocx,2022-11-24 23:50:42+00:00,The Woo,179,0,#ftx,wickedfahkin,816,1219,6319,18454
1595927855485325314,"Can’t wait till the government figures out a way to bail out #SBF &amp; #FTX. 

He is after all, as mainstream media has reported, trying to save us from the next pandemic.",2022-11-24 23:50:26+00:00,somewhere,109,0,#ftx,bekky_besh,130,132,7218,290
1595927814905397248,"There is a mysterious favoritism going on for #Binance by media and marketing outlets, especially since #FTX started to appear in news last months.",2022-11-24 23:50:16+00:00,"Dubai, United Arab Emirates",8,0,#ftx,BankersLair,168,202,12548,27
1595927802313932801,"There is a mysterious favoritism going on for #Binance by media and marketing outlets, especially since #FTX started to appear in news last months.",2022-11-24 23:50:13+00:00,United States,8,0,#ftx,MyMPlatform,220,66,12367,3
1595927719849922560,"...
 #BlockFI #FTX #SamBankman-Fried #CZ #TRON #Tether #cryptocrash #ftx #ftt #kucoin #tron #lunc #usdt #SBF_FTX #opensea #cryptocurrency #Airdrop #NFTs #Crypto #Bitcoin #btc #bnb #bsc #Metaverse #sol #solana #tradecoin #ga...
https://t.co/WLsh9uRMXR",2022-11-24 23:49:53+00:00,Vietnam,0,1,#ftx,tintucbitcoin,35,12113,22963,157
1595927629235777536,"NEWS UPDATE: @FTX_Official owned an $11.5 million stake in a tiny rural bank in Washington state with just 3 employees, bankruptcy hearing shows. 🚨

$FTT #FTT #FTX #Crypto #CryptoNews #SBF #SamBankmanFried",2022-11-24 23:49:32+00:00,Everywhere • Fab. Las Vegas,25,0,#ftx,omgpocketminer,2681,1169,47718,250159
1595927584453578752,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-24 23:49:21+00:00,,3458,0,#ftx,luckymissufee,776,16,1631,1292
1595927561388826625,JUST IN: $740M in crypto assets recovered in #FTX bankruptcy so far.,2022-11-24 23:49:16+00:00,,212,0,#ftx,MI47V0N,194,25,390,733
1595927546885210112,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-24 23:49:12+00:00,,3458,0,#ftx,antybigwin15,3844,121,20988,6956
1595927504237334528,"NEWS UPDATE: @FTX_Official owned an $11.5 million stake in a tiny rural bank in Washington state with just 3 employees, bankruptcy hearing shows. 🚨

$FTT #FTT #FTX #Crypto #CryptoNews #SBF #SamBankmanFried",2022-11-24 23:49:02+00:00,United States,25,0,#ftx,rebeckahelizab1,1137,39,2676,1280
1595927493248430080,BREAKING: Alameda withdrew over $1.5 billion from #FTX from October 20 to November 2.,2022-11-24 23:48:59+00:00,Moon ,126,0,#ftx,cryp_treme,212,159,4186,10178
1595927441234882563,BTCTN: Turkey’s financial intelligence unit launches probe against #FTX founder. https://t.co/Q0zlGVnoaH,2022-11-24 23:48:47+00:00,The moon,0,0,#ftx,Jonahhowie,210,1711,3173,136
1595927429096570880,Reports say the film studio #XTR is already in the Bahamas filming a nonfiction documentary about #FTX and #SBF. https://t.co/gpxsI9ytDe,2022-11-24 23:48:44+00:00,,36,0,#ftx,LakhanS61668462,374,746,9795,64477
1595927395839930368,#FTX disaster is Much Bigger Than You Thought! MSM is bought. | David Gokhshtein https://t.co/EMPZ5HmADF via @YouTube,2022-11-24 23:48:36+00:00,,190,0,#ftx,3rdythealt,141,21,1351,2751
1595927355838844928,Why is this website still online? 🤔 #FTX #FTXbankruptcy #AMC #cryptoscam https://t.co/g9QLQa4Ocx,2022-11-24 23:48:27+00:00,,179,0,#ftx,ljjthe2,266,140,9629,6299
1595927270891192320,"There is a mysterious favoritism going on for #Binance by media and marketing outlets, especially since #FTX started to appear in news last months.",2022-11-24 23:48:06+00:00,"Moscow, Russia",8,0,#ftx,Medici_Bank,611,745,31471,337
1595927155720196096,Why is this website still online? 🤔 #FTX #FTXbankruptcy #AMC #cryptoscam https://t.co/g9QLQa4Ocx,2022-11-24 23:47:39+00:00,,179,0,#ftx,AuJonathan100k,11,16,381,1180
1595927153035464706,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-24 23:47:38+00:00,+628,3458,0,#ftx,Bigwin25,7869,8783,80101,11249
1595927126234238978,Turkey’s financial intelligence unit launches probe against #FTX founder. https://t.co/mNr8dohfb1,2022-11-24 23:47:32+00:00,,55,0,#ftx,LakhanS61668462,374,746,9795,64477
1595926889549692929,"""If there is ever a place I can be and I am not going to get in trouble, it is going to be at #FTX."" 🤡 - @kevinolearytv aka. Mr. Wonderful https://t.co/VCOrAZmIgt",2022-11-24 23:46:36+00:00,,543,0,#ftx,AustinH00209003,1705,373,879,2848
1595926851633164288,Why is this website still online? 🤔 #FTX #FTXbankruptcy #AMC #cryptoscam https://t.co/g9QLQa4Ocx,2022-11-24 23:46:26+00:00,"The government knows, you dont",179,0,#ftx,RobertM59744294,996,3420,2931,6226
1595926839054290944,"""If there is ever a place I can be and I am not going to get in trouble, it is going to be at #FTX."" 🤡 - @kevinolearytv aka. Mr. Wonderful https://t.co/VCOrAZmIgt",2022-11-24 23:46:23+00:00,"Maryland, USA",543,0,#ftx,pmsyyz,889,367,11090,116693
1595926837682929665,"You can now get API data from the berylbit network, If you wanna see the hashrate on the network also it will show 

https://t.co/2RUWXVgV1M

#brb $brb #Berylbit #ETH #BSC #BSCGemsAlert #Blockchain #BTC #FTX @brbberylbit https://t.co/MJtsOYjVkX",2022-11-24 23:46:23+00:00,bogor indonesia,6,0,#ftx,adam_outsiders,490,53,2598,382
1595926741541097472,"JUST IN: ​#FTX owned an $11.5 million stake in a tiny rural bank in Washington state with just 3 employees, bankruptcy hearing shows.",2022-11-24 23:46:00+00:00,"Jupiter, FL",298,0,#ftx,RobertNicholsFL,990,181,1524,6358
1595926739741732865,"The Band Is Back! Tony Blair and Bill Clinton at The Albany in Nassau, Funded By #FTX and #SBF Nothing to see here, look away. https://t.co/d2vg4O9cjl",2022-11-24 23:46:00+00:00,"London, England",87,0,#ftx,herrheron,435,231,11250,18351
1595926711392092160,Juat a reminder that if you promoted something that locked everyone's funds or went to $0 you are what's wrong with the world. You should have known better. I knew better and I told you loudly. #ftx #luna #celsius #blockfi #GeminiEarn #RichardHeartWasRight,2022-11-24 23:45:53+00:00,Hopium Den,640,0,#ftx,hopiumsmoke,694,638,5774,61722
1595926677934473216,"Was The AMC FTX Token a Scam to Launder Money?

https://t.co/eryJVPXUFi

$AMC #AMC #stocks #ftx #FTXScandal",2022-11-24 23:45:45+00:00,I FOLLOW BACK WITHIN 1-3 DAYS ,0,1,#ftx,DxxpToughts,378,7429,438073,13
1595926562213625858,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-24 23:45:17+00:00,"Gresik, Indonesia",3458,0,#ftx,Decemberr14jt,698,34,1833,386
1595926544274407430,"@skywalker_2k @hexicangirl @nomadcapitalist Good question 👍🏻 

#FTX was a centralized entity. 

$HEX is a code, which inflates 3,69% yearly. Those who stake gets the yield from inflation just like #Bitcoin miners do. #Hex has no office, no one can stop you to buy / hold or stake it etc…

Any more questions feel free.",2022-11-24 23:45:13+00:00,Not Financial Advice NEVER!,0,2,#ftx,HexMackenzie,817,7826,13684,36411
1595926511466729472,Juat a reminder that if you promoted something that locked everyone's funds or went to $0 you are what's wrong with the world. You should have known better. I knew better and I told you loudly. #ftx #luna #celsius #blockfi #GeminiEarn #RichardHeartWasRight,2022-11-24 23:45:05+00:00,australia,640,0,#ftx,EmmaWil00814728,39,58,1809,2305
1595926459402530816,"There is a mysterious favoritism going on for #Binance by media and marketing outlets, especially since #FTX started to appear in news last months.",2022-11-24 23:44:53+00:00,"Washington, DC",8,0,#ftx,Thevisioncap,1814,815,15249,987
1595926428528377856,"""If there is ever a place I can be and I am not going to get in trouble, it is going to be at #FTX."" 🤡 - @kevinolearytv aka. Mr. Wonderful https://t.co/VCOrAZmIgt",2022-11-24 23:44:46+00:00,"The Hague, Netherlands",543,0,#ftx,AnalystEminent,213,138,8651,7277
1595926369774731264,"Join tonight's Twitter Space session, which will discuss #FTX and why DeFi is the future of crypto 

Slight time change, the spaces will now take place at 5PM UTC 

Set your reminder! 👀

https://t.co/x0ycZ3VOKO

$XRD #Radix",2022-11-24 23:44:32+00:00,,33,0,#ftx,MLTC_alts,765,176,7680,1630
1595926334777495552,"@elonmusk is a True soldier.

Time to ban this criminal of twitter sam is a top notch rat.
#ftx #ftt #bnb https://t.co/yc9IX0CMaO",2022-11-24 23:44:23+00:00,Singapore,23,0,#ftx,d_mon,920,588,9456,16498
1595926318989905921,"Small publication, Coin Desk, editor &amp; reporter are the ones who revealed the problems at FTX and Sam Bankman Fried known as SBF

Their report started the cascade that toppled FTX

#FTXScam
#FTX
#FTXScandal
#SBFLEAK
#CoinDesk 
https://t.co/py5OkE3FMV",2022-11-24 23:44:19+00:00,"Washington,DC",0,1,#ftx,Sherrysherry1,1287,1106,71471,173883
1595926318855634945,@SolanaFndn How peoples can trust #FTX anymore? Sbf is still in out and no one taking him prison. How we will trust that another ceo will come and get the money and freedoom. İs this legal? #Ftx is not trustable,2022-11-24 23:44:19+00:00,,0,0,#ftx,PcakTamer,81,22,299,218
1595926306784481282,"Something is clearly wrong in the market if #wBTC did not restore its 1:1 peg to #BTC after well over two weeks. 

Note that this started when #FTX imploded. 👇

I read #FTX &amp; #Alameda were able to print wBTC at their discretion. 

If true, 231,524 #wBTC are at risk.🤯 https://t.co/xwxdvA357X",2022-11-24 23:44:17+00:00,,59,0,#ftx,mindofanu,463,97,3610,14030
1595926289667747840,JUST IN: $740M in crypto assets recovered in #FTX bankruptcy so far.,2022-11-24 23:44:12+00:00,"New York, USA",212,0,#ftx,xrpgoboom,1590,458,5859,9488
1595926246432870400,"#BingX #MerkleTree #ProofOfReserves

I've been saying since #FTX that @BingXOfficial was one of the safe ones

Now see for yourself
https://t.co/Mu9qbrwxGV

Create an account and track your assets
https://t.co/JERm0XzOJr
☝️☝️☝️☝️☝️

#Crypto #BTC    #ETH #cryptotrading",2022-11-24 23:44:02+00:00,,3,0,#ftx,PTGD_AlexBlue,14,8,115,360
1595926220700516353,Joyeux Thanksgiving ! #SBF #FTX 🦃 https://t.co/9FyHV7GQXS,2022-11-24 23:43:56+00:00,everywhere,4,0,#ftx,dannyba10,1004,223,1173,5065
1595926213666775041,"Hey @reedhastings - as a Netflix shareholder, asking you to reconsider your appearance at an event with #FTX head #SBF - it looks real bad sharing the stage with this criminal Madoff. $NFLX @dealbook @netflix https://t.co/nNnhPgF4bW",2022-11-24 23:43:54+00:00,The Great State Of Tennessee,16,0,#ftx,jlangdon,623,942,17322,316
1595926202862436352,"Thankful my parents taught me wealth comes from how you live, not what you make. “[A]n #FTX lawyer, said at a bankruptcy hearing…that Bankman-Fried had treated the company as his “personal fiefdom” before it all fell apart. “The emperor had no clothes.” https://t.co/QqGIQrFVAV",2022-11-24 23:43:52+00:00,,37,0,#ftx,SoundSide24,1479,902,240529,173516
1595926192930136068,"#JPMorgan’s ‘Historical’ #Crypto Move Revealed In #FTX Crash Aftermath That Wiped $2.2 Trillion From #Bitcoin, #Ethereum And Crypto Price
 https://t.co/XemssVsGCc",2022-11-24 23:43:49+00:00,world,0,1,#ftx,tradersdna,2564,6153,17714,7062
1595926164010328064,@ShinjaToken @CoinMarketCap #Shinja scam is much much much bigger than #FTX 😡,2022-11-24 23:43:43+00:00,,1,0,#ftx,DEXoverCEX2,20,18,268,177
1595926160504147970,"""I get that the #FTX debacle shook your confidence, but that's because your confidence was misplaced in the first place, and the destruction of your confidence is the very reason why DeFi and Web3 are going to prosper"" - @jer979  

https://t.co/XEDDhzXimV

$XRD #Radix",2022-11-24 23:43:42+00:00,,45,0,#ftx,MLTC_alts,765,176,7680,1630
1595926024612507648,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-24 23:43:09+00:00,,3458,0,#ftx,ddaylucky,1102,87,3145,953
1595926019407581184,"There is a mysterious favoritism going on for #Binance by media and marketing outlets, especially since #FTX started to appear in news last months.",2022-11-24 23:43:08+00:00,,8,0,#ftx,tapiandipiwatch,482,250,12315,144
