id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
1596292041385725954,"Get out of #WBTC NOW!!! 

Turns out half of all #WBTC was minted by none other than… wait for it:

🔸 Alameda Research

 🚨  They minted over 100k WBTC  🚨

This explains why the depeg of #WBTC vs #BTC began when #FTX imploded! 

Major red flag below (pictured)! https://t.co/K0GqFc1cY0",2022-11-25 23:57:34+00:00,Web3,616,0,#ftx,FoxMaisonCo,4973,3237,26484,48335
1596292021592805376,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:57:30+00:00,,860,0,#ftx,Dan56578121,68,57,7170,10011
1596291946401525760,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:57:12+00:00,,1848,0,#ftx,0xdking_w1n,549,56,1230,300
1596291903594504193,Sam Bankman-Fried has not been arrested. He is not in prison. No FBI raid. FTX $FTX #FTX #FTXScandal #FTXScam,2022-11-25 23:57:02+00:00,Michigan,132,0,#ftx,MrBallroom,327,811,21134,58450
1596291590409945089,"My name is Sam Parody
#FTX https://t.co/XhPXabYpxr",2022-11-25 23:55:47+00:00,,19,0,#ftx,zhangz1105,200,64,3460,7634
1596291538203860992,Crypto Biz: Institutions short Bitcoin as SBF is ‘deeply sorry’ for FTX collapse https://t.co/jIxiEDEJ5X #FTX #SamBankmanFried #Investments #Senate #Grayscale,2022-11-25 23:55:35+00:00,United Kingdom,0,0,#ftx,crypto__mak,9271,11876,207872,319
1596291530314375168,American regulators to investigate Genesis and other crypto firms https://t.co/8XOPXjdjBy #FTX #Bankruptcy #SEC,2022-11-25 23:55:33+00:00,United Kingdom,0,0,#ftx,crypto__mak,9271,11876,207872,319
1596291434596159488,@ShiLLin_ViLLian How did you shill #FTX https://t.co/W9FD2oKZ0E,2022-11-25 23:55:10+00:00,"1 SAG Way, Steezy, Okinaverse ",1,2,#ftx,Lt_Dan_Tayl0r,1850,2313,16561,20789
1596291380292239361,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:54:57+00:00,Lag,1848,0,#ftx,runnerire,253,15,535,122
1596291193687535617,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:54:12+00:00,,3451,0,#ftx,meineluvs,1665,80,4525,1269
1596291073554391040,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:53:44+00:00,,392,0,#ftx,nickmulvaney1,207,38,4310,3414
1596291036669947904,"come on!!✨🚀

💹 GET https://t.co/MWbZllY6Zk 💹

#ftx #alameda #FTT #binance    #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance    #Lunccommunity #binancelunc https://t.co/3bI8IlrcBK",2022-11-25 23:53:35+00:00,akun wangi 💕,0,0,#ftx,0xxwinGa,2988,557,10878,10275
1596290980335874048,"I must say the #ADA community is pretty great. Made a few friends on the way despite them being #Cardano shills.  😂

They are also polite compared to #Terra or #FTX shills. 

It seems @IOHK_Charles did manage something hard, to attracted higher intellect to his blockchain.  😅",2022-11-25 23:53:22+00:00,Simulation,93,0,#ftx,MonkerGuy,4966,2928,5438,35812
1596290976225853441,"Get out of #WBTC NOW!!! 

Turns out half of all #WBTC was minted by none other than… wait for it:

🔸 Alameda Research

 🚨  They minted over 100k WBTC  🚨

This explains why the depeg of #WBTC vs #BTC began when #FTX imploded! 

Major red flag below (pictured)! https://t.co/K0GqFc1cY0",2022-11-25 23:53:21+00:00,"London, England",616,0,#ftx,tonysupa,3197,1717,8444,22830
1596290923360530434,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:53:08+00:00,isekai,1848,0,#ftx,iinosvke,4958,452,156195,25337
1596290893660975104,"How did @FTX_Official @SBF_FTX get away w/ so much? B/c they spent tens of millions buying access &amp; influence in Washington, esp in Congress, as @ddayen @TheProspect show again: ""Congressmembers Tried to Stop the @SECGov's Inquiry Into #FTX"": https://t.co/X4cjbfYk9Z",2022-11-25 23:53:01+00:00,"Louisville, Kentucky",64,0,#ftx,tobecb,2443,2086,27225,23723
1596290871875493890,"@CTSenateDems 

What accounting methods do you use The Ukrainian #FTX way 🤔 https://t.co/9X6oPi85XA",2022-11-25 23:52:56+00:00,"Connecticut, USA",0,0,#ftx,AnneFM1776,190,33,271,342
1596290690060787713,"@kleingabriel @WeAreSaitama @kleingabriel 
The total value of the #saitama, with all its facilities, is not more than 20 million dollars!! Do not be fooled by these shows!!
   #Saitama is the biggest scam project of 2022 after #LUNA and #FTX.
@Saitamaguru1 
@AaronSaitama 
@mannythehitman 
@Ntran1234",2022-11-25 23:52:12+00:00,@BITCOIN,0,0,#ftx,SaeidZolgadr,4544,2835,16138,17246
1596290583772831744,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:51:47+00:00,for joining ga's only ,1848,0,#ftx,lLuckydec,4878,89,31801,15170
1596290543545303040,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:51:37+00:00,,860,0,#ftx,Myinfo75008888,2305,3148,128106,158013
1596290487186771968,Sam Bankman-Fried has not been arrested. He is not in prison. No FBI raid. FTX $FTX #FTX #FTXScandal #FTXScam,2022-11-25 23:51:24+00:00,"Texas, USA",132,0,#ftx,OspreyUrsi,905,846,1548,2445
1596290398296903681,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:51:03+00:00,,1848,0,#ftx,WorldCupbigwin_,1482,52,6042,804
1596290329032155136,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:50:46+00:00,dihatiarza🖤,3451,0,#ftx,0xthirty12,1208,933,82284,17642
1596290311721918464,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:50:42+00:00,,1848,0,#ftx,OxYuiz,869,75,11778,6653
1596290297407111168,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:50:39+00:00,YNTKTS,1848,0,#ftx,bigwiincityxx,3361,75,27648,2378
1596290272937512961,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:50:33+00:00,"Bogor Timur, Indonesia",1848,0,#ftx,Oxbigwinn14juta,2482,94,9770,4275
1596290245598724096,Riiiight... #EpsteinClientList #HunterBiden #FTX https://t.co/Ysyl6K0zUD,2022-11-25 23:50:26+00:00,"Bristol, England",306,0,#ftx,Chris_Hix,984,515,97043,144263
1596290167467552768,"💥LETS BE HONEST: 500K Tweets

#Binance 🥇CEX in the world
#BNB 🥇Blockchain in the world
#BNBTC 🥇Store of Value #1000x 

Just buy very BNBTC 210,000, and thank me later😉🤑

#BNBTC #Bitcoin #BNB #Binance #MicroStrategy #Saylor #ETH #LUNAC #SOL #DOGE #SHIB #FTT #FTX #Celsius https://t.co/AkQWlGeGlV",2022-11-25 23:50:08+00:00,,2,0,#ftx,ZJIqNZCUMu9AcuO,9,25,165,604
1596290111381311488,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:49:54+00:00,,392,0,#ftx,lilee34339394,203,234,1565,65115
1596290103315468291,"What coin would you hold for the next 3 years?
 #Bitcoin #ETH #DeFi #NFTs #Nft #Metaverse #Solana  #Polygon #blockchain #SHIB #Doge #BSCGem #BSC #tezos #Crypto #APE #babydoge #1000xgem #FTX",2022-11-25 23:49:52+00:00,,1,0,#ftx,Saralikesyou,1305,1301,21795,7833
1596290015645966336,"1/  Why doesn't the US GOVERNMENT just BAILOUT #FTX?

Crazy idea?

I'm not saying it's a great idea.
But let's explore it--just for fun.

And remember as you read this-- #FTX could be bailed out, and EVERY CUSTOMER MADE WHOLE at a total cost in the range of $2 to $10 Billion.",2022-11-25 23:49:32+00:00,"Virginia, USA",38,0,#ftx,Wonderdud1,149,88,9519,11386
1596290009715572736,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:49:30+00:00,France,392,0,#ftx,MonnaieCryptoFR,1416,3353,103742,78422
1596290005512904704,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:49:29+00:00,"Texas, USA",860,0,#ftx,JoeyaLowe,8624,7864,18162,162574
1596289995878199297,"What coin would you hold for the next 3 years?
 #Bitcoin #ETH #DeFi #NFTs #Nft #Metaverse #Solana  #Polygon #blockchain #SHIB #Doge #BSCGem #BSC #tezos #Crypto #APE #babydoge #1000xgem #FTX",2022-11-25 23:49:27+00:00,👉🏻,1,5,#ftx,CryptoDailyTA,836,3758,11876,9533
1596289958372843520,"It's no secret that #Solana has been hit hard due to #FTX &amp; #Alameda

📺In this clip, @TelosDevelopers discuss the potential of Solana DApps being able to find refuge on #Telos

Click here for the full AMA: https://t.co/wo7E7p5aDU. https://t.co/iH0CyIpwqW",2022-11-25 23:49:18+00:00,Canada,23,0,#ftx,joel_aldrich,4999,4011,41250,51183
1596289934196822016,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:49:12+00:00,,392,0,#ftx,MondoMegaman,1523,168,9926,12067
1596289804056301568,"Get out of #WBTC NOW!!! 

Turns out half of all #WBTC was minted by none other than… wait for it:

🔸 Alameda Research

 🚨  They minted over 100k WBTC  🚨

This explains why the depeg of #WBTC vs #BTC began when #FTX imploded! 

Major red flag below (pictured)! https://t.co/K0GqFc1cY0",2022-11-25 23:48:41+00:00,Nottingham,616,0,#ftx,CryptoFred8,373,47,408,961
1596289789913108481,@itsbrandond Still operating with better solvency than #ftx,2022-11-25 23:48:38+00:00, ,0,1,#ftx,ahmad_sarris,365,177,11001,9939
1596289771873394688,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:48:33+00:00,,1848,0,#ftx,opcei,3121,635,50903,17937
1596289760695570432,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:48:31+00:00,,392,0,#ftx,1791wendy,182,42,2098,4720
1596289760191868929,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:48:31+00:00,Indonesia,3451,0,#ftx,0xbigwincok,4992,746,62169,9062
1596289734783160320,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:48:25+00:00,,392,0,#ftx,MusserJim,788,261,32711,45005
1596289718354075648,Riiiight... #EpsteinClientList #HunterBiden #FTX https://t.co/Ysyl6K0zUD,2022-11-25 23:48:21+00:00,,306,0,#ftx,boho_daisies,2544,2543,180726,231087
1596289716168454145,#US #FTX.8 DEPUTIES AT THE CONGRESS ATTEMPTED TO BLOCK THE #SEC INVESTIGATION of FTX: Tom #Emmer Warren #Davidson Byron #Donalds Ted #Budd for #Republicans and Josh #Gottheimer Jake #Auchincloss Ritchie #Torres Darren #Soto for the #Democrats. https://t.co/yyTpruHFyn,2022-11-25 23:48:20+00:00,,1,1,#ftx,doyaksec,1948,845,39917,6727
1596289712360230913,"#ftx, #celsis, and #blockfi prove more than ever why we need the blockchain. Total and complete public accountability on chain. Evey balance public and audited forever. No hidden shannanigans. #bitcoin   , #Ethereum and #HEX have been doing this for years.",2022-11-25 23:48:19+00:00,,531,0,#ftx,Five_Enthusiast,417,263,1309,4553
1596289665770094595,"@JoelKatz @greg16676935420 Yeah, I mean it's not #FTX.",2022-11-25 23:48:08+00:00,"Georgia, USA",0,0,#ftx,LambdaJeremyG,1161,223,5095,8395
1596289616641826818,Sam Bankman-Fried has not been arrested. He is not in prison. No FBI raid. FTX $FTX #FTX #FTXScandal #FTXScam,2022-11-25 23:47:56+00:00,,132,0,#ftx,lkartizan,315,51,351,1931
1596289611642331136,"#FTX and #SBF and the entire #FTXScandal might actually be a mistake in our favor. 

Don't let them sweep it under the rug. https://t.co/t5j3yh8Vpz",2022-11-25 23:47:55+00:00,👇🏼fave bitcoin resources👉🏼,0,0,#ftx,mistersplice,5003,1455,18131,44102
1596289572178366464,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:47:46+00:00,,860,0,#ftx,eve1753cm,3188,2739,127652,59529
1596289549168443392,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:47:40+00:00,Republic of the Philippines,3451,0,#ftx,martalesnanalo1,1540,116,7192,3562
1596289491894820865,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:47:27+00:00,,1848,0,#ftx,AMG_Berkah,4971,92,42480,26414
1596289482428682240,"Buyy 0.02 cent  PSB coin 

🚀🚀🚀Pump sell 10$ 🚀500x🚀🚀

Total supply 4.310.625
#BTCUSDT #BTC #Ethereum #ETH #BONE #altcoin #Aptos #ftx #SHIB #binance #BNB #Metaverse #Twitter #Altcoins #RACA #lunc #Ceek #Ape #Crypto #BabyDogeCoin #Doge #luna #Gateio #AVAX #ElonMusk #KuCoin https://t.co/bKYjcyKEvg",2022-11-25 23:47:24+00:00,"İstanbul, Türkiye",0,4,#ftx,omer22514534,104,27,2354,1350
1596289395799097344,"Get out of #WBTC NOW!!! 

Turns out half of all #WBTC was minted by none other than… wait for it:

🔸 Alameda Research

 🚨  They minted over 100k WBTC  🚨

This explains why the depeg of #WBTC vs #BTC began when #FTX imploded! 

Major red flag below (pictured)! https://t.co/K0GqFc1cY0",2022-11-25 23:47:04+00:00,,616,0,#ftx,HappyHare5,487,84,1704,1636
1596289288530194433,"Get out of #WBTC NOW!!! 

Turns out half of all #WBTC was minted by none other than… wait for it:

🔸 Alameda Research

 🚨  They minted over 100k WBTC  🚨

This explains why the depeg of #WBTC vs #BTC began when #FTX imploded! 

Major red flag below (pictured)! https://t.co/K0GqFc1cY0",2022-11-25 23:46:38+00:00,,616,0,#ftx,justinzgoh,1980,5145,20701,127853
1596289244431265793,"#Crypto natives have short term memory. Our top of mind recall is #FTX and #SBF now. We kind of forgot Do Kwon and 3AC. 

Shit I still remember them. 😞",2022-11-25 23:46:28+00:00,,23,0,#ftx,AlexanderMercia,207,20,418,380
1596289216757075969,"#FTX WHAT A MESS!🚨

BARBRA, JOSEPH, &amp; SAM DESERVE A DETAILED INVESTIGATION!!!!! 

INVESTIGATION SO DEEP THEY FIND OUT WHAT TOILET PAPER THEY FKIN USE! 

RETWEET IF YOU AGREE! #JUSTICE #CRYPTO🚩https://t.co/bdCAd0LCpI https://t.co/YgSKBykFoP",2022-11-25 23:46:21+00:00,Atlanta Georgia,29,0,#ftx,The_One_xrp,575,357,8164,42503
1596289205222580224,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:46:18+00:00,,392,0,#ftx,VampyrusGoat,97,56,382,430
1596289047755825152,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:45:41+00:00,Indonesia,1848,0,#ftx,krickala,2314,25,10253,1754
1596289039224619008,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:45:39+00:00,,1848,0,#ftx,luckybaifernbah,4973,141,24414,3002
1596288984246026241,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:45:26+00:00,in God's will ✨,1848,0,#ftx,charissecpa,3999,130,23328,3794
1596288945264164864,"Got any insight on #FTX??

How would you capture the full 360 degrees of this saga?

Let @VICE And @sanityhacks know what you think! https://t.co/3sCgeDmnAQ",2022-11-25 23:45:16+00:00,"Solana Beach, CA",3,0,#ftx,DFRNTWRLDZ,13,0,7,14
1596288874669408256,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:44:59+00:00,,1848,0,#ftx,goldbigwin3088,3586,101,51402,16287
1596288840658034689,"Got any insight on #FTX??

How would you capture the full 360 degrees of this saga?

Let @VICE And @sanityhacks know what you think! https://t.co/3sCgeDmnAQ",2022-11-25 23:44:51+00:00,web3,3,0,#ftx,NFT_moon_Music,4555,15320,147,705
1596288824174587905,"""As we all learned again recently with the #FTX fiasco, you do not want to keep your assets in a centralized custodial solution. What if you are out of cash in the supermarket? Sell some of your $DEO yield and top up your #SORACard in seconds"" —@BenoLibre

🌸 #ValueFreedom 🌸

👇 https://t.co/g4I9bJoFPo https://t.co/gzq84bkyVz",2022-11-25 23:44:47+00:00,México,15,0,#ftx,ozwaldo133,183,327,1271,112865
1596288760475418625,"""SBF and #FTX was a fraud. It needed to be shut down. But it wasn't the regulators that brought this down, it was the #crypto industry itself that exposed FTX and brought its demise,"" @PerianneDC on @SquawkCNBC. https://t.co/W73SU4QNlX",2022-11-25 23:44:32+00:00,"Houston, TX",446,0,#ftx,djs05088,646,90,8299,17242
1596288749842767874,"Got any insight on #FTX??

How would you capture the full 360 degrees of this saga?

Let @VICE And @sanityhacks know what you think! https://t.co/3sCgeDmnAQ",2022-11-25 23:44:30+00:00,United States,3,0,#ftx,NFT_moon_NEWS,66,216,134,205
1596288720218468353,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:44:23+00:00,"San Antonio, TX",860,0,#ftx,quintin_vega,47,48,920,3287
1596288704724623361,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:44:19+00:00,"𓌈  ꊞ  ⭑ ·ꔛ ° 

♡ 

♡ 
",1848,0,#ftx,thewinnerpret,4528,156,32633,15081
1596288675117404161,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:44:12+00:00,,1848,0,#ftx,meineluvs,1665,80,4525,1269
1596288639490985984,"Got any insight on #FTX??

How would you capture the full 360 degrees of this saga?

Let @VICE And @sanityhacks know what you think! https://t.co/3sCgeDmnAQ",2022-11-25 23:44:03+00:00,Solana,3,2,#ftx,urFeedxyz,998,2285,1023,1068
1596288581110484995,"“Sir, we found the guy who crashed &amp; scammed crypto… ” #btc #ftx #sbf *SBF should be ashamed* https://t.co/WQ8d6uwtUb",2022-11-25 23:43:50+00:00,Norway,0,0,#ftx,EnriqueDaling,100,25,52,182
1596288578945966081,BREAKING: Authorities in Turkey seize #FTX Founder Sam Bankman-Fried’s assets,2022-11-25 23:43:49+00:00,,860,0,#ftx,ukipwebmaster,327,61,10468,3421
1596288564874346496,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:43:46+00:00,,1848,0,#ftx,Tij_vineur,4831,350,56102,10234
1596288489183932416,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:43:28+00:00,,1848,0,#ftx,Huniefewin,4987,102,32181,6112
1596288481763856384,Honestly thought WSJ was mostly unbiased until the FTX scam. #FTX #SBF #scammers https://t.co/Mb6qp3rhkf,2022-11-25 23:43:26+00:00,,0,0,#ftx,freedommaxi69,994,152,275,3786
1596288469457784832,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:43:23+00:00,,1848,0,#ftx,AkunWangi86,2968,99,11849,6143
1596288373106540545,"@RichardHeartWin @EricRWeinstein @SamHarrisOrg Yes Sir You Did! 👈 #ANYONE Who wants to know 💯 Search “SAM” or “FTX” &amp; You Can 👀 #IT ALL 🔥 

https://t.co/RtjN01L2ew

#crypto #cryptocurrency #blockchain #ethereum #btc #money #cryptonews #cryptotrading $HEX #cryptocurrencies #investing #PulseChain #PulseX #FTX #FTXScandal",2022-11-25 23:43:00+00:00,Www.PulseChain.com,1,3,#ftx,HEXNEO_THEONE,414,1093,3285,1473
1596288333084491776,"🚨 BREAKING: Verified insider confirmed that #FTX manipulated the auction of Voyager assets to secure a winning bid. This was done to delay the withdrawal of Voyager loans from FTX and Alameda, which would have exposed SBF fraud much sooner.",2022-11-25 23:42:50+00:00,,392,0,#ftx,Alts_Wonderland,459,205,7913,7894
1596288307347935232,"George Floyd was arrested and killed over the suspicion of having paid with a counterfeit $20 bill.

Sam Bankman-Fried defrauded investors out of $2 billion and has not yet even been questioned.

#FTX",2022-11-25 23:42:44+00:00,Vancouver,19,0,#ftx,wavetop,4997,4281,527739,278699
1596288288075436034,Sam Bankman-Fried has not been arrested. He is not in prison. No FBI raid. FTX $FTX #FTX #FTXScandal #FTXScam,2022-11-25 23:42:40+00:00,"Fargo, ND",132,0,#ftx,Andrew88612657,631,455,13949,32332
1596288264725487628,When does the madness end? #SamBankmanFried #FTX https://t.co/g6nGNRiIkF,2022-11-25 23:42:34+00:00,,0,1,#ftx,Walter_whoz,99,35,58,302
1596288260573011968,REPORT: Mexican unicorn #Bitso sets out transparency roadmap amid #FTX crash,2022-11-25 23:42:33+00:00,Indonesia ♡,1848,0,#ftx,gud4m,4967,106,66579,8477
1596288160840839168,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:42:09+00:00,freetag,3451,0,#ftx,abcduid,1875,848,52118,9205
1596288102901116928,"$150 ~ Ends in 48 hrs.
 
🔸 RT - Follow @KaJLabs + @SuperLitho

🔸Quote RT with caption https://t.co/Rn3MxnxMzE
Post Proof

💹 GET https://t.co/Y9xpvHj62S 💹

#ftx #alameda #FTT #binance #LITHO #Lithosphere  #Aptos #Lunaclassic #ustc #Luncburn #binance #Lunccommunity #binancelunc",2022-11-25 23:41:55+00:00,🇮🇩,3451,0,#ftx,eskavasi,4888,68,30569,6952
